Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x1185,18963.65,1794.3041666666668,4,8,29,6,"Student Loan, Payday Loan, Not Specified, Credit-Builder Loan, Personal Loan, and Debt Consolidation Loan",27,7,13.04,11.0,Standard,2422.18,26.01558081219003,7 Years and 0 Months,Yes,64.12529496657565,60.75560555668723,High_spent_Medium_value_payments,304.5495161434038,2024-05-01
CUS_0x1190,44134.06,3182.4816954086864,4,4,9,3,"Personal Loan, Auto Loan, and Student Loan",29,19,0.9000000000000004,5.0,Good,809.59,33.943525567429425,23 Years and 5 Months,NM,551.2715538571302,97.11016167424476,Low_spent_Large_value_payments,467.158755726605,2024-05-01
CUS_0x1192,16319.375,1518.947916666667,7,3,1,2,"Payday Loan, and Payday Loan",16,13,7.67,9.0,Standard,1275.32,31.404445972787947,23 Years and 9 Months,NM,16.291128824626224,112.33986758269495,Low_spent_Medium_value_payments,303.2637952593456,2023-05-01
CUS_0x1193,31877.72,2571.476666666667,2,5,20,1,Credit-Builder Loan,29,13,4.46,4.0,Standard,886.59,28.72954070561974,25 Years and 3 Months,NM,21.794375249782988,82.33899418272938,High_spent_Medium_value_payments,403.0142972341543,2024-10-01
CUS_0x1195,30429.91,2808.8258333333333,4,6,16,2,"Auto Loan, and Auto Loan",22,17,1.67,1549.0,Standard,362.48,33.349050386579805,28 Years and 11 Months,No,29.91407646402904,82.87878577514347,Low_spent_Large_value_payments,438.08972109416084,2024-12-01
CUS_0x1197,92300.01,7437.6675,2,4,11,3,"Credit-Builder Loan, Not Specified, and Credit-Builder Loan",27,9,18.96,2.0,_,755.17_,26.98978682085289,18 Years and 11 Months,Yes,49236.0,220.8621525417414,Low_spent_Large_value_payments,581.1567885447394,2024-12-01
CUS_0x119e,63601.48,5400.123333333334,3,7,15,6,"Auto Loan, Mortgage Loan, Student Loan, Home Equity Loan, Auto Loan, and Not Specified",26,13,19.49,6.0,Standard,1191.91,25.704061995632163,19 Years and 9 Months,Yes,184.6916345620093,121.51704235490244,High_spent_Large_value_payments,473.8036564164217,2023-06-01
CUS_0x11a4,44295.54,3677.295,8,6,30,2,"Credit-Builder Loan, and Student Loan",38,21,8.96,8.0,Standard,1280.42,37.28447193197264,12 Years and 9 Months,Yes,65.57597408241918,74.61308704536044,High_spent_Medium_value_payments,477.54043887222036,2023-11-01
CUS_0x11ac,69136.54,5902.378333333332,3,4,14,0,,14,18,7.18,3.0,Standard,478.85,32.103163720187204,17 Years and 5 Months,Yes,0.0,435.93700154823983,Low_spent_Small_value_payments,444.30083178509364,2024-08-01
CUS_0x11ae,14550.52,1392.543333333333,7,10,25,9,"Personal Loan, Not Specified, Home Equity Loan, Home Equity Loan, Personal Loan, Auto Loan, Home Equity Loan, Auto Loan, and Personal Loan",43,20,23.08,6.0,_,4444.99,25.56948290194817,11 Years and 0 Months,Yes,95.91103044567788,123.13871021618077,Low_spent_Small_value_payments,210.2045926714747,2024-11-01
CUS_0x11b1,34819.83,2689.6525,312,3,10,1,Student Loan,14,12,7.69,4.0,_,905.89,37.698168874640345,18 Years and 10 Months,Yes,22.795396122443535,125.599605790283,High_spent_Small_value_payments,380.57024808727346,2023-05-01
CUS_0x11b7,70099.04,5420.165108200587,1,1,10,3,"Mortgage Loan, Personal Loan, and Student Loan",5,6,9.85,5.0,Good,498.61,28.95181592765235,24 Years and 4 Months,No,790.3394730098074,134.97005888833945,High_spent_Medium_value_payments,601.9706932345978,2025-01-01
CUS_0x11c0,14527.455,964.62125,3,3,4,4,"Debt Consolidation Loan, Student Loan, Auto Loan, and Home Equity Loan",19,3,6.31,2.0,Good,321.05,32.388556397461755,19 Years and 10 Months,No,41.69544479322632,49.383098985710866,Low_spent_Small_value_payments,295.3835812210628,2023-08-01
CUS_0x11c1,29902.22,2230.851666666667,6,3,12,3,"Payday Loan, Personal Loan, and Student Loan",9,13,9.57,0.0,Standard,533.71,38.3218305566926,20 Years and 2 Months,Yes,66.21032709571732,44.11332027545772,!@9#%8,352.7615192954917,2025-01-01
CUS_0x11c6,16523.745,1516.97875,1,4,1,4,"Student Loan, Credit-Builder Loan, Payday Loan, and Home Equity Loan",8,8,10.06,4.0,Good,455.49,31.799772350690677,25 Years and 11 Months,No,52.216169090547005,54.26625355446494,Low_spent_Medium_value_payments,325.21545235498814,2023-09-01
CUS_0x11c7,36817.94,3198.161666666667,5,4,5,3,"Home Equity Loan, Auto Loan, and Mortgage Loan",9,6,3.98,5.0,Good,1019.46,35.270662623673125,17 Years and 2 Months,No,86.80991788500882,206.51433123972583,Low_spent_Small_value_payments,316.491917541932,2023-03-01
CUS_0x11d1,11731.585_,828.6320833333333,8,3,6,2,"Credit-Builder Loan, and Student Loan",18,7,7.48,2.0,_,289.73,27.507404520533136,19 Years and 2 Months,Yes,15.359696785723465,32.777846317329605,Low_spent_Medium_value_payments,314.72566523028024,2023-07-01
CUS_0x11d9,87538.24,6183.897311926858,2,4,3,0,,11,6,4.6,2.0,_,41.82,30.91408081868636,25 Years and 3 Months,No,955.9560214064752,235.8595670940916,High_spent_Small_value_payments,738.1257662392418,2025-01-01
CUS_0x11e2,44986.55,3689.879166666667,6,5,11,1,Credit-Builder Loan,0,4,10.26,3.0,Good,753.21,25.58628563739529,20 Years and 0 Months,No,23.26713547724025,43.20363344633164,High_spent_Large_value_payments,542.5171477430948,2024-12-01
CUS_0x11eb,62835.08,5464.256666666667,0,4,1,2,"Home Equity Loan, and Debt Consolidation Loan",9,12,2.02,4.0,_,306.85,34.58423425131193,33 Years and 3 Months,No,67.38407411418386,230.0712676542581,High_spent_Medium_value_payments,498.9703248982248,2023-07-01
CUS_0x11ec,14867.69,1005.9741666666664,9,9,18,6,"Debt Consolidation Loan, Student Loan, Personal Loan, Credit-Builder Loan, Auto Loan, and Debt Consolidation Loan",39,15,18.5,8.0,Standard,2344.06,24.344387515679117,17 Years and 2 Months,Yes,55.45960424165637,100.14574834721886,Low_spent_Medium_value_payments,224.99206407779144,2024-12-01
CUS_0x11fc,38735.57,3187.964166666666,2,4,3,2,"Payday Loan, and Debt Consolidation Loan",15,11,8.06,2.0,Good,800.94,36.78575375276947,17 Years and 5 Months,No,43.94375079661637,125.36590224842124,Low_spent_Large_value_payments,419.48676362162905,2023-04-01
CUS_0x1204,18829.82,1578.1516666666666,8,8,24,4,"Mortgage Loan, Personal Loan, Payday Loan, and Debt Consolidation Loan",23,6,12.36,13.0,Standard,1752.02,28.93620104070208,9 Years and 0 Months,Yes,34.90700760005657,145.31630497463223,Low_spent_Large_value_payments,282.95022071375047,2024-03-01
CUS_0x1207,19506.73,1491.5608333333332,9,7,22,6,"Personal Loan, Debt Consolidation Loan, Student Loan, Auto Loan, Student Loan, and Mortgage Loan",47,12,2.69,15.0,Bad,1594.83,24.274660861487035,14 Years and 10 Months,Yes,59.13404168572198,149.6877642996111,Low_spent_Small_value_payments,230.33427734800028,2023-12-01
CUS_0x120c,29135.38,2138.9483333333333,10,7,21,9,"Mortgage Loan, Credit-Builder Loan, Mortgage Loan, Credit-Builder Loan, Home Equity Loan, Not Specified, Not Specified, Personal Loan, and Payday Loan",21,25,8.04,7.0,Bad,1833.81,24.806980522877375,9 Years and 5 Months,Yes,201.0022811215709,158.83794732834158,Low_spent_Small_value_payments,144.05460488342078,2023-07-01
CUS_0x120d,18743.075,1330.9229166666669,2,7,4,4,"Home Equity Loan, Not Specified, Not Specified, and Personal Loan",7,12,9.46,0.0,Good,183.15,34.88858652624127,22 Years and 8 Months,No,57.80181332894509,140.07549556113563,Low_spent_Small_value_payments,225.21498277658597,2025-01-01
CUS_0x1216,20143.27,1550.605833333333,10,8,27,2,"Not Specified, and Credit-Builder Loan",44,15,9.44,17.0,Standard,1693.73,36.30136464461389,10 Years and 10 Months,Yes,30.359208143229136,141.89655484122108,Low_spent_Small_value_payments,272.8048203488831,2023-04-01
CUS_0x121b,33209.27,2954.439166666666,1,6,8,2,"Debt Consolidation Loan, and Not Specified",24,4,8.99,4.0,_,743.65,30.248115138975468,17 Years and 5 Months,No,54.263163320411365,272.15103437127317,Low_spent_Small_value_payments,259.02971897498213,2024-09-01
CUS_0x1220,128494.52,10580.876666666669,4,4,9,2,"Student Loan, and Mortgage Loan",0,0_,10.33,3.0,Good,722.25,31.238780973394945,28 Years and 8 Months,No,176.90460970962792,__10000__,High_spent_Large_value_payments,995.2348625854976,2024-04-01
CUS_0x1226,11421.51,1030.7925,5,3,14,3,"Student Loan, Payday Loan, and Home Equity Loan",19,15,15.72,7.0,_,1278.12,24.01655809850224,30 Years and 2 Months,Yes,20.892935942627965,55.88990034598506,!@9#%8,316.296413711387,2024-04-01
CUS_0x122c,36346.13,3188.8441666666663,8,6,11,3,"Credit-Builder Loan, Home Equity Loan, and Auto Loan",21,15,10.54,4.0,Good,1252.46,28.06670356275372,22 Years and 2 Months,NM,89.06155404212532,110.50970251432872,High_spent_Medium_value_payments,369.3131601102126,2024-08-01
CUS_0x122f,18231.52,1448.293333333333,6,1375,15,9,"Student Loan, Auto Loan, Student Loan, Debt Consolidation Loan, Not Specified, Payday Loan, Auto Loan, Auto Loan, and Payday Loan",35,17,1.83,7.0,_,1358.96,34.00302836545173,15 Years and 5 Months,Yes,86.60864700923113,102.26056639522305,Low_spent_Small_value_payments,245.96011992887915,2024-05-01
CUS_0x1231,30739.3_,2298.608333333333,4,4,13,6,"Student Loan, Personal Loan, Payday Loan, Payday Loan, Student Loan, and Student Loan",15,8,16.7,5.0,Standard,1365.58,23.40314239952093,18 Years and 2 Months,Yes,135.2381410533745,106.45326410182086,High_spent_Small_value_payments,248.16942817813796,2024-11-01
CUS_0x1232,14937.49,1142.7908333333332,8,8,22,7,"Student Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Student Loan, Home Equity Loan, and Student Loan",43,15,24.17,9.0,Bad,3699.44,23.12096333226524,13 Years and 9 Months,NM,50.9608782796448,104.14502372361288,Low_spent_Medium_value_payments,239.1731813300757,2024-09-01
CUS_0x1233,42112.56,3511.38,5,6,9,4,"Not Specified, Auto Loan, Personal Loan, and Auto Loan",1,3,_,4.0,Good,1052.71,25.03652442406168,16 Years and 10 Months,No,132.19354223673596,218.91425990052966,Low_spent_Small_value_payments,290.0301978627343,2024-05-01
CUS_0x1234,64996.98,5215.415,3,5,12,2,"Not Specified, and Auto Loan",26,12,19.69,6.0,Standard,340.81,42.01869962525193,32 Years and 5 Months,Yes,97.54060256064837,586.023630407846,High_spent_Large_value_payments,577.8538450608727,2024-12-01
CUS_0x1236,28352.24_,2385.686666666667,4,4,7,3,"Personal Loan, Student Loan, and Mortgage Loan",4,0,9.02,0.0,Good,1085.7,23.101989352758928,16 Years and 10 Months,No,46.3907297619036,101.71524766286512,Low_spent_Small_value_payments,380.462689241898,2024-05-01
CUS_0x123a,36228.2,2991.0166666666664,8,7,34,2,"Personal Loan, and Not Specified",28,15,18.07,9.0,_,1643.06,37.11248259461096,18 Years and 9 Months,Yes,47.25240768446396,176.60375699560146,Low_spent_Medium_value_payments,366.9782289080675,2023-03-01
CUS_0x123d,7703.635,651.9695833333334,6,8,18,6,"Auto Loan, Home Equity Loan, Student Loan, Home Equity Loan, Home Equity Loan, and Student Loan",54,19,16.05,15.0,Bad,3044.94,26.701651896312512,2 Years and 8 Months,Yes,32.08109830785891,49.094964194968846,Low_spent_Small_value_payments,274.0208958305056,2023-11-01
CUS_0x1246,22188.45,2006.0375,1,5,498,1,Auto Loan,24,1,3.87,7.0,Good,1352.38,36.34397503429316,16 Years and 5 Months,No,10.011417582528251,153.11466390499174,Low_spent_Small_value_payments,327.47766851247997,2023-09-01
CUS_0x1249,9529.855,688.1545833333333,9,8,26,3,"Not Specified, Payday Loan, and Auto Loan",50,15,7.2,10.0,Bad,1818.36,35.67904963474193,7 Years and 2 Months,Yes,12.010942528772643,50.6320354592125,Low_spent_Small_value_payments,296.1724803453482,2024-05-01
CUS_0x124a,16861.34,1453.111666666667,2,6,2,3,"Mortgage Loan, Payday Loan, and Not Specified",0,8,10.77,2.0,Good,408.71,37.592745364819216,23 Years and 8 Months,No,41.57299470679325,118.2143745716728,Low_spent_Large_value_payments,255.52379738820062,2023-07-01
CUS_0x1250,72503.56,5974.963333333332,6,8,31,9,"Credit-Builder Loan, Not Specified, Student Loan, Credit-Builder Loan, Personal Loan, Auto Loan, Student Loan, Not Specified, and Mortgage Loan",60,18,22.41,15.0,Bad,4205.6,35.85849513022017,13 Years and 8 Months,Yes,362.8461014587367,107.3564851084409,High_spent_Medium_value_payments,377.2937467661558,2023-12-01
CUS_0x1252,34132.87,2970.4058333333337,4,6,4,4,"Student Loan, Personal Loan, Not Specified, and Home Equity Loan",7,13,10.89,2.0,Good,187.64,37.948323515588754,21 Years and 2 Months,No,100.08431790291893,378.7462153823724,Low_spent_Small_value_payments,108.21005004804205,2023-02-01
CUS_0x1255,38670.08,3459.5066666666667,4,5,3,-100,Credit-Builder Loan,9,2,3.78,2.0,Good,632.29,38.66287047811941,22 Years and 8 Months,No,23.92376087713088,238.10887036658627,High_spent_Small_value_payments,343.9180354229496,2023-08-01
CUS_0x1258,44955.64,3878.303333333333,4,6,20,0,,25,9,17.2,4.0,Standard,766.63,38.79470512627208,17 Years and 3 Months,Yes,0.0,70.3366921622799,High_spent_Medium_value_payments,567.4936411710535,2025-01-01
CUS_0x125c,32129.0,2514.4166666666665,3,7,10,2,"Personal Loan, and Student Loan",28,19,16.84,8.0,Standard,2554.25,30.281945043658663,13 Years and 8 Months,Yes,34.996481164896124,93.27286749089956,Low_spent_Medium_value_payments,403.172318010871,2024-05-01
CUS_0x1269,42031.09,3762.590833333333,2,1,8,3,"Not Specified, Debt Consolidation Loan, and Auto Loan",1,5,14.11,2.0,Good,83.55,24.06558946667285,17 Years and 3 Months,No,66.50617973071175,108.85585760646214,High_spent_Medium_value_payments,450.89704599615953,2024-01-01
CUS_0x126d,34710.6_,3170.55,6,3,20,-100,"Credit-Builder Loan, Payday Loan, Credit-Builder Loan, Student Loan, Payday Loan, Not Specified, and Mortgage Loan",22,10,14.76,10.0,Standard,1462.53,33.989022524206824,15 Years and 0 Months,Yes,197.1080745500404,324.46240797716166,Low_spent_Small_value_payments,85.48451747279788,2024-11-01
CUS_0x1271,99337.28,8563.106666666668,5,5,17,6,"Credit-Builder Loan, Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, Debt Consolidation Loan, and Auto Loan",14,13,13.01,5.0,Standard,255.82,36.046757714493225,16 Years and 6 Months,Yes,338.65242393206125,312.2186550500326,High_spent_Medium_value_payments,455.4395876845728,2023-03-01
CUS_0x1274,49070.94,4128.245000000001,8,4,4041,3_,"Student Loan, Payday Loan, and Payday Loan",13,17,12.81,8.0,Standard,1800.41,28.695714048288423,5 Years and 11 Months,NM,72.73879851964888,330.05138747175704,Low_spent_Small_value_payments,300.03431400859415,2024-08-01
CUS_0x1277,13762.45,910.8708333333334,7,6,13,5,"Personal Loan, Debt Consolidation Loan, Not Specified, Personal Loan, and Credit-Builder Loan",14,8,8.39,6.0,Standard,720.94,28.35485366787169,11 Years and 5 Months,NM,3653.0,__10000__,Low_spent_Small_value_payments,285.2506638926351,2024-10-01
CUS_0x1278,12416.06,1171.6716666666666,7,5,20,0,,20,15,7.1,7.0,Standard,899.73,36.5150797796143,8 Years and 2 Months,Yes,0.0,__10000__,Low_spent_Large_value_payments,340.31285383902195,2024-10-01
CUS_0x127d,15096.85,1033.0708333333334,8,6,20,4,"Home Equity Loan, Home Equity Loan, Home Equity Loan, and Payday Loan",18,20,8.76,6.0,_,1928.03,32.5165585073259,17 Years and 3 Months,Yes,35.31355866891549,63.66859960550003,High_spent_Small_value_payments,264.3249250589178,2024-11-01
CUS_0x1281,8780.975,435.7479166666667,5,4,20,6,"Debt Consolidation Loan, Not Specified, Home Equity Loan, Not Specified, Student Loan, and Debt Consolidation Loan",16,8,14.82,4.0,Standard,851.71,38.95839469679362,11 Years and 3 Months,Yes,36.74831397560092,52.84878986594918,Low_spent_Small_value_payments,243.9776878251166,2023-11-01
CUS_0x1285,10692.16,817.0133333333333,8,4,16,0,,17,12,10.29,4.0,Standard,1350.85,34.60893055195861,32 Years and 0 Months,Yes,0.0,71.94175176542643,Low_spent_Large_value_payments,279.75958156790693,2023-04-01
CUS_0x1286,33642.07,2509.505833333333,7,3,12,2,"Debt Consolidation Loan, and Not Specified",22,8,0.13999999999999968,8.0,Standard,696.57,32.07386883283608,22 Years and 11 Months,No,29.563932494323076,__10000__,High_spent_Medium_value_payments,430.54897056002716,2024-06-01
CUS_0x1288,60938.13,5163.1775,10,8,31,8,"Payday Loan, Payday Loan, Not Specified, Student Loan, Mortgage Loan, Payday Loan, Mortgage Loan, and Credit-Builder Loan",26,21,17.49,9.0,Bad,3947.24,36.591277640451366,5 Years and 5 Months,Yes,378.304673376643,509.04521941935053,Low_spent_Large_value_payments,269.716274387424,2024-08-01
CUS_0x128e,20232.11,1918.009166666667,5,3,6,5,"Mortgage Loan, Payday Loan, Auto Loan, Not Specified, and Mortgage Loan",9,20,15.86,7.0,Standard,1104.6,29.79703171752677,9 Years and 4 Months,Yes,48.65776554649244,126.78796942885471,Low_spent_Large_value_payments,286.3551816913196,2023-06-01
CUS_0x128f,75816.52,6291.043333333334,6,9,22,5,"Not Specified, Not Specified, Student Loan, Mortgage Loan, and Home Equity Loan",20,25,27.85,9.0,_,2555.9,30.813631817618536,6 Years and 2 Months,Yes,158.16377910521788,73.05451259749084,!@9#%8,637.8860416306247,2024-05-01
CUS_0x1290,10455.875,729.3229166666665,6,5,12,3,"Personal Loan, Payday Loan, and Credit-Builder Loan",11,19,9.71,0.0,Good,83.16,29.46491266999567,23 Years and 3 Months,No,25.748447656166505,24.490504377507985,Low_spent_Medium_value_payments,302.69333963299215,2024-01-01
CUS_0x1297,57738.06_,4881.505,9,8,30,9,"Payday Loan, Personal Loan, Payday Loan, Personal Loan, Mortgage Loan, Home Equity Loan, Student Loan, Credit-Builder Loan, and Payday Loan",61,24,14.27,11.0,Bad,3916.47,25.74214265617326,13 Years and 8 Months,Yes,296.2841357039575,53.82117764831425,High_spent_Medium_value_payments,388.04518664772837,2023-01-01
CUS_0x1298,102080.46,8299.705,5,6,10,4,"Personal Loan, Debt Consolidation Loan, Mortgage Loan, and Debt Consolidation Loan",17,15,11.17,1.0,Standard,89.98,33.24202401455771,24 Years and 4 Months,Yes,223.3990346080027,412.5934587332332,!@9#%8,453.9780066587642,2024-11-01
CUS_0x129b,95933.68_,7860.473333333332,4,5,15,7,"Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan, Not Specified, and Payday Loan",18,10,17.87,5.0,Standard,129.15,34.16585064443529,8 Years and 2 Months,Yes,361.8671108749424,167.71802808017438,High_spent_Large_value_payments,496.4621943782166,2023-02-01
CUS_0x12a4,78094.28,6755.856666666668,10,7,15,5,"Personal Loan, Not Specified, Home Equity Loan, Home Equity Loan, and Auto Loan",62,19,6.92,12.0,Bad,1695.41,38.279828162989936,19 Years and 8 Months,Yes,270.63980526897086,68.31523136363974,High_spent_Large_value_payments,576.6306300340561,2024-11-01
CUS_0x12a6,18158.33,1325.1941666666671,7,9,25,4,"Home Equity Loan, Debt Consolidation Loan, Personal Loan, and Debt Consolidation Loan",28,16,16.52,11.0,Bad,1401.91,30.40442383640512,17 Years and 8 Months,Yes,39.76786259442177,142.0480554460051,!@9#%8,240.70349862623985,2023-02-01
CUS_0x12a7,26450.59,2079.215833333333,5,6,20,4,"Debt Consolidation Loan, Home Equity Loan, Auto Loan, and Home Equity Loan",24,18,11.8,1.0,Standard,952.9,26.399802347810397,28 Years and 8 Months,No,73.67019025318037,19.552470959112455,High_spent_Large_value_payments,354.6989221210405,2023-05-01
CUS_0x12a8,103092.27,8311.0225,3,6,10,4,"Not Specified, Credit-Builder Loan, Debt Consolidation Loan, and Student Loan",22,15,15.53,4.0,Standard,300.65,39.79152936733932,13 Years and 8 Months,Yes,328.6048363557977,65.92393372719343,High_spent_Large_value_payments,676.5734799170089,2024-06-01
CUS_0x12a9,44822.21,3555.1841666666664,1,4,2,4,"Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Debt Consolidation Loan",10,7,1.03,0.0,Good,730.64,30.05812455618788,24 Years and 1 Months,No,135.04428557554093,100.05342133628531,High_spent_Medium_value_payments,370.4207097548404,2023-05-01
CUS_0x12af,33799.36,2944.613333333333,5,3,19,4,"Personal Loan, Not Specified, Mortgage Loan, and Personal Loan",15,13,22.35,5.0,Standard,173.76,28.18336167434736,6 Years and 11 Months,Yes,75.09807764471795,235.3823394199225,Low_spent_Large_value_payments,253.98091626869288,2024-03-01
CUS_0x12b6,67104.12,5829.009999999998,9,9,19,5,"Student Loan, Not Specified, Payday Loan, Not Specified, and Auto Loan",28,25,21.54,8.0,Bad,4635.75,27.64402303686195,1 Years and 9 Months,Yes,265.0221602340179,__10000__,Low_spent_Medium_value_payments,391.6203151405448,2024-02-01
